Status,Dossier_ID,DocumentID,DocType,DocCategory,LimitationType,Issue,rdafType,startDate,UniversalKey,LimitationLife
SCOE,81788842,81788842/004,RDAF,,,A,,,81788842,0
SENT,81764269,81764269/004,RDAF,C,See below,A,,2026-03-20,81764269,-1
SENT,81688312,81688312/004,RDAF,B,N/A,B,Interim to Definitive,2026-04-30,81688312,0
SENT,81786626,81786626/004,RDAF,C,See below,A,,2026-04-28,81786626,-1
SENT,81578123,81578123/008,RDAF,C,One hundred and twenty days (120) days,A,,2025-04-17,81578123,-1
SCOE,81790483,81790483/003,RDAF,,,A,,,81790483,0
SENT,80215181,80215181/003,RDAF,C,See Page 3,C,,2017-03-28,80215181,-1
SCOE,81782075,81782075/003,RDAF,,,A,,,81782075,0
SENT,81786395,81786395/002,RDAF,C,200 FC (FH not relevant),A,,2026-04-26,81786395,5
SENT,81768063,81768063/003,RDAF,A,,A,,2026-05-05,81768063,0
SENT,70590156,70590156/003,RDAF,B,,B,,2018-12-07,70590156,0
SENT,81692319,81692319/006,RDAF,Interim,6 Months,A,,2025-12-08,81692319,81
SCOE,81791120,81791120/003,RDAF,,,A,,,81791120,0
SCOE,81603449,81603449/058,RDAF,Interim,6 months,B,Interim to Definitive,,81603449,-1
SENT,81254176,81254176/080,RDAF,B,,A,,2023-09-17,81254176,0
SENT,81092578,81092578/036,RDAF,A,,A,,2024-03-04,81092578,0
SENT,81263600,81263600/014,RDAF,B,,B,,2026-04-12,81263600,0
SENT,81786362,81786362/005,RDAF,A,,A,,2026-05-04,81786362,0
SENT,81783301,81783301/005,RDAF,A,,A,,2026-05-05,81783301,0
SENT,80569590,80569590/015,RDAF,B,See below,A,,2026-03-27,80569590,-1
SENT,81683678,81683678/005,RDAF,C,3000FC/4000FH/April 2027(Whichever is first),A,,,81683678,-1
SENT,81694639,81694639/003,RDAF,Interim,6 months,A,,2025-11-27,81694639,88
SENT,81399697,81399697/003,RDAF,C,1000FC (FH not relevant),A,,2024-07-30,81399697,90
SCOE,81790521,81790521/003,RDAF,,,A,,,81790521,0
SCOE,80429603,80429603/026,RDAF,,,A,,,80429603,0
SENT,81748288,81748288/009,RDAF,C,300FC (FH not relevant),B,,2026-03-04,81748288,-1
SENT,81774979,81774979/010,RDAF,A,,A,,2026-04-17,81774979,0
SCOE,81764079,81764079/003,RDAF,,,A,,,81764079,0
SENT,81590215,81590215/018,RDAF,Interim,6 months,A,,2026-01-19,81590215,59
SCOE,81779225,81779225/003,RDAF,,,A,,,81779225,0
SENT,81601419,81601419/058,RDAF,A,N/A,A,,2026-05-04,81601419,0
SENT,80414008,80414008/031,RDAF,B,,A,,2018-02-08,80414008,0
SENT,81603552,81603552/004,RDAF,C,3300 FC (FH NOT RELEVANT),C,,2025-06-12,81603552,-1
SENT,81641272,81641272/087,RDAF,A,,A,,2026-05-04,81641272,0
SCOE,81714139,81714139/005,RDAF,Interim,6 Months,B,Interim to Definitive,,81714139,-1
SENT,80883428,80883428/022,RDAF,B,,A,,2023-03-06,80883428,0
SENT,80657584,80657584/052,RDAF,A,,A,,2023-04-18,80657584,0
SENT,80788666,80788666/003,RDAF,B,,A,,2020-05-27,80788666,0
SENT,81775490,81775490/003,RDAF,A,N/A,A,,2026-04-10,81775490,0
SCOE,81732303,81732303/002,RDAF,,,A,,,81732303,0
SCOE,70509178,70509178/801,RDAF,,,A,,,70509178,0
SENT,81682922,81682922/002,RDAF,Interim,6 MONTHS,A,,2025-12-30,81682922,70
SCOE,81775983,81775983/003,RDAF,,,A,,,81775983,0
SCOE,81787439,81787439/004,RDAF,,,A,,,81787439,0
SENT,81785346,81785346/003,RDAF,A,N/A,A,,2026-05-07,81785346,0
SCOE,81564080,81564080/003,RDAF,,,A,,,81564080,0
SENT,81693520,81693520/020,RDAF,C,600 FC (FH NOT RELEVANT),A,,2025-12-19,81693520,90
SENT,81774248,81774248/006,RDAF,C,"36 Months / 18000 FH, whichever occurs first.",A,,2026-04-24,81774248,1
SENT,80005434,80005434/003,RDAF,B,,A,,2014-10-16,80005434,0
SENT,81722227,81722227/026,RDAF,Interim,6 Months,A,,2026-02-06,81722227,49
SENT,80005141,80005141/016,RDAF,A,,A,,2020-03-19,80005141,0
SENT,70280573,70280573/801,RDAF,B,,B,,2018-10-15,70280573,0
SENT,81415825,81415825/029,RDAF,C,See below,A,,2024-08-26,81415825,-1
SENT,81691216,81691216/003,RDAF,Interim,6 months.,A,,2025-12-05,81691216,84
SCOE,81548432,81548432/003,RDAF,,,A,,,81548432,0
SENT,81757319,81757319/005,RDAF,Interim,6 Months,A,,2026-03-17,81757319,28
SENT,81783098,81783098/002,RDAF,Interim,1 Year,A,,2026-04-29,81783098,2
SENT,81040806,81040806/003,RDAF,A,,A,,2022-03-25,81040806,0
SENT,81778975,81778975/010,RDAF,A,N/A,A,,2026-04-20,81778975,0
SENT,80003976,80003976/002,RDAF,B,,B,,2015-04-16,80003976,0
SENT,81536036,81536036/035,RDAF,C,See below,A,,2025-02-20,81536036,-1
SENT,81069618,81069618/004,RDAF,B,See below,B,,2022-06-22,81069618,-1
SCOE,81746395,81746395/003,RDAF,,,A,,,81746395,0
SCOE,81734783,81734783/003,RDAF,Interim,6 months,B,Interim to Definitive,,81734783,-1
SENT,81700107,81700107/005,RDAF,C,3FC,A,,2025-12-18,81700107,133
SENT,81744623,81744623/005,RDAF,C,600 FC (FH not relevant),B,,2026-03-10,81744623,36
SENT,70502777,70502777/801,RDAF,A,,B,,2016-10-25,70502777,0
SENT,81316353,81316353/004,RDAF,B,,A,,2023-12-19,81316353,0
SENT,81781839,81781839/003,RDAF,A,,A,,2026-04-30,81781839,0
SENT,81771955,81771955/003,RDAF,A,,A,,2026-05-06,81771955,0
SENT,81739756,81739756/003,RDAF,C,4 months (FC <(>&<)> FH not relevant),A,,2026-02-11,81739756,70
SENT,81696702,81696702/018,RDAF,A,,A,,2025-11-28,81696702,0
SENT,81734903,81734903/003,RDAF,C,6 Months,A,,2026-02-10,81734903,46
SENT,81388866,81388866/003,RDAF,B,,A,,2024-05-08,81388866,0
SENT,81713190,81713190/003,RDAF,Interim,6 months,A,,2026-01-09,81713190,63
SCOE,81768481,81768481/003,RDAF,,,A,,,81768481,0
SCOE,81708702,81708702/003,RDAF,,,A,,,81708702,0
SENT,80432401,80432401/101,RDAF,B,N/A,A,,2025-10-15,80432401,0
SENT,81786866,81786866/003,RDAF,A,N/A,A,,2026-05-07,81786866,0
SENT,81726798,81726798/003,RDAF,C,250 FC (FH NOT RELEVANT),A,,2026-01-23,81726798,227
SENT,81226534,81226534/036,RDAF,B,,A,,2023-07-07,81226534,0
SCOE,81766371,81766371/003,RDAF,,,A,,,81766371,0
SENT,81211655,81211655/009,RDAF,B,,D,,2023-07-05,81211655,0
SENT,80468644,80468644/003,RDAF,A,,A,,2018-06-14,80468644,0
SCOE,70562734,70562734/022,RDAF,,,A,,,70562734,0
SENT,80129736,80129736/003,RDAF,B,,A,,2016-03-23,80129736,0
SENT,81416299,81416299/002,RDAF,A,,A,,2024-08-27,81416299,0
SENT,81746816,81746816/002,RDAF,C,200 FC (FH not relevant),A,,2026-02-20,81746816,147
SENT,81776883,81776883/007,RDAF,C,See below,A,,2026-04-15,81776883,-1
SENT,81764467,81764467/002,RDAF,C,200 FC (FH not relevant),A,,2026-03-22,81764467,-1
SENT,81786736,81786736/004,RDAF,A,N/A,A,,2026-05-04,81786736,0
SENT,81680593,81680593/005,RDAF,Interim,6 Months,A,,2025-12-17,81680593,77
SCOE,81757231,81757231/019,RDAF,,,A,,,81757231,0
SCOE,81720500,81720500/004,RDAF,Interim,6 months,B,Interim to Definitive,,81720500,-1
SCOE,81782845,81782845/004,RDAF,,,A,,,81782845,0
SENT,81773077,81773077/003,RDAF,A,,A,,2026-05-01,81773077,0
SCOE,70502107,70502107/806,RDAF,,,A,,,70502107,0
SENT,81790144,81790144/005,RDAF,C,200FC[FH not relevant],A,,2026-05-06,81790144,-1
SCOE,70520185,70520185/059,RDAF,,,A,,,70520185,0
SENT,81779597,81779597/006,RDAF,A,N/A,A,,2026-05-04,81779597,0
SENT,80125150,80125150/003,RDAF,B,,A,,2016-02-29,80125150,0
SCOE,81735574,81735574/003,RDAF,,,A,,,81735574,0
SCOE,70390099,70390099/804,RDAF,,,A,,,70390099,0
SCOE,81768889,81768889/003,RDAF,,,A,,,81768889,0
SENT,81543636,81543636/013,RDAF,A,,A,,2025-05-25,81543636,0
SCOE,81684258,81684258/003,RDAF,,,A,,,81684258,0
SENT,81037028,81037028/009,RDAF,A,,A,,2022-03-11,81037028,0
SCOE,81618901,81618901/003,RDAF,,,A,,,81618901,0
SCOE,80363924,80363924/037,RDAF,,,A,ESG,,80363924,0
SENT,80001197,80001197/004,RDAF,A,,A,,2014-07-22,80001197,0
SENT,70575009,70575009/050,RDAF,B,,A,,2018-11-02,70575009,0
SCOE,81692791,81692791/003,RDAF,Interim,6 months,B,Interim to Definitive,,81692791,-1
SCOE,81781275,81781275/003,RDAF,,,A,,,81781275,0
SENT,81789069,81789069/006,RDAF,C,200 FC (FH not relevant),A,,2026-04-30,81789069,-1
SCOE,70502406,70502406/801,RDAF,,,A,,,70502406,0
SCOE,81760063,81760063/003,RDAF,,,A,,,81760063,0
SCOE,81792380,81792380/003,RDAF,,,A,,,81792380,0
SENT,81764269,81764269/023,RDAF,C,See below,A,,2026-03-27,81764269,-1
SENT,81780858,81780858/002,RDAF,A,N/A,A,,2026-04-28,81780858,0
SCOE,70529723,70529723/037,RDAF,,,A,,,70529723,0
SCOE,81529846,81529846/041,RDAF,,,A,,,81529846,0
SCOE,81755584,81755584/003,RDAF,,,A,,,81755584,0
SENT,81786929,81786929/003,RDAF,A,N/A,A,,2026-04-30,81786929,0
SENT,81776347,81776347/003,RDAF,A,,A,,2026-05-07,81776347,0
SENT,70502965,70502965/802,RDAF,C,16600 Landings (FH not relevant),C,,2015-02-05,70502965,-1
SCOE,81780116,81780116/003,RDAF,,,A,,,81780116,0
SENT,81687790,81687790/004,RDAF,Interim,6 Months,A,,2025-12-09,81687790,81
SCOE,81749052,81749052/003,RDAF,,,A,,,81749052,0
SCOE,81790639,81790639/003,RDAF,,,A,,,81790639,0
SCOE,70220293,70220293/801,RDAF,B,,A,,2026-03-23,70220293,0
SENT,80449881,80449881/150,RDAF,B,See below,B,Interim to Definitive,2025-10-08,80449881,-1
SCOE,81785835,81785835/003,RDAF,,,A,,,81785835,0
SCOE,70551068,70551068/021,RDAF,,,A,,,70551068,0
SENT,81285484,81285484/003,RDAF,B,,C,Interim to Definitive,2026-04-26,81285484,0
SCOE,81745201,81745201/003,RDAF,,,A,,,81745201,0
SENT,81763259,81763259/003,RDAF,A,,A,,2026-03-19,81763259,0
SENT,70532284,70532284/170,RDAF,B,,A,,2020-05-21,70532284,0
SCOE,81714604,81714604/003,RDAF,,,A,,,81714604,0
SENT,81488293,81488293/005,RDAF,C,See below,B,,2025-01-07,81488293,-1
SENT,81168990,81168990/003,RDAF,B,,A,,2023-02-07,81168990,0
SCOE,81792752,81792752/003,RDAF,,,A,,,81792752,0
SENT,81739652,81739652/004,RDAF,Interim,6 Months,A,,2026-02-15,81739652,44
SENT,81774694,81774694/003,RDAF,A,N/A,A,,2026-04-29,81774694,0
SCOE,81321199,81321199/028,RDAF,,,A,,,81321199,0
SENT,80189668,80189668/041,RDAF,A,,A,,2020-06-26,80189668,0
SENT,81671727,81671727/021,RDAF,B,N/A,B,Interim to Definitive,2026-05-04,81671727,0
SENT,80779727,80779727/063,RDAF,B,,A,,2026-04-04,80779727,0
SCOE,70551093,70551093/036,RDAF,,,A,,,70551093,0
SCOE,81718700,81718700/003,RDAF,Interim,6 months,B,Interim to Definitive,,81718700,-1
SCOE,70504109,70504109/043,RDAF,,,A,,,70504109,0
SCOE,70557482,70557482/014,RDAF,,,A,,,70557482,0
SENT,80855026,80855026/003,RDAF,B,,A,,2021-03-23,80855026,0
SENT,81623738,81623738/003,RDAF,B,,B,,2026-01-21,81623738,0
SENT,80533882,80533882/195,RDAF,C,See below,A,,2026-01-26,80533882,-1
SENT,81416850,81416850/003,RDAF,A,,A,,2024-06-25,81416850,0
SCOE,81786837,81786837/004,RDAF,,,A,,,81786837,0
SENT,81763321,81763321/004,RDAF,A,,A,,2026-03-23,81763321,0
SENT,81781340,81781340/004,RDAF,A,,A,,2026-04-30,81781340,0
SCOE,81776519,81776519/003,RDAF,,,A,,,81776519,0
SENT,81786265,81786265/003,RDAF,C,20FC (FH not relevant),A,,2026-04-26,81786265,20
SENT,81773918,81773918/008,RDAF,C,450FC (FH not relevant),A,,2026-04-08,81773918,16
SCOE,81791468,81791468/004,RDAF,,,A,,,81791468,0
SCOE,81781060,81781060/003,RDAF,,,A,,,81781060,0
SENT,81732188,81732188/003,RDAF,Interim,6 months,B,Interim to Definitive,2026-04-03,81732188,18
SENT,81781897,81781897/004,RDAF,C,3 months (FC/FH not relevant),A,,2026-04-19,81781897,19
SENT,81489578,81489578/004,RDAF,C,See below,A,,2024-12-18,81489578,-1
SCOE,70507757,70507757/801,RDAF,,,A,,,70507757,0
SENT,81220520,81220520/009,RDAF,C,See below,C,,2025-04-30,81220520,-1
SENT,81695466,81695466/003,RDAF,Interim,6 months,A,,2025-12-02,81695466,85
SENT,81191987,81191987/047,RDAF,C,See below,A,,2026-05-04,81191987,-1
SENT,80791835,80791835/006,RDAF,A,,A,,2020-09-04,80791835,0
SENT,81227228,81227228/030,RDAF,C,See below,B,,2026-05-04,81227228,-1
SENT,70583030,70583030/103,RDAF,B,,A,,2026-05-01,70583030,0
SENT,80236886,80236886/002,RDAF,A,,B,,2016-12-14,80236886,0
SCOE,81786162,81786162/008,RDAF,,,A,,,81786162,0
SENT,81775593,81775593/020,RDAF,A,,A,,2026-04-21,81775593,0
SENT,81701651,81701651/003,RDAF,Interim,6 months,A,,2025-12-31,81701651,69
SENT,81513755,81513755/054,RDAF,C,48 Months (From March 2026),A,,2026-03-21,81513755,3
SENT,80043458,80043458/003,RDAF,B,,B,,2015-09-16,80043458,0
SENT,81248441,81248441/004,RDAF,C,See below,B,,2026-03-25,81248441,-1
SENT,81775882,81775882/003,RDAF,A,N/A,A,,2026-04-30,81775882,0
SENT,80455422,80455422/004,RDAF,A,,B,,2018-11-16,80455422,0
SCOE,70475368,70475368/804,RDAF,,,A,,,70475368,0
SENT,80702359,80702359/003,RDAF,B,,A,,2019-11-08,80702359,0
SENT,81751077,81751077/020,RDAF,C,See below,A,,2026-03-09,81751077,-1
SCOE,81790495,81790495/003,RDAF,,,A,,,81790495,0
SENT,80716647,80716647/005,RDAF,C,5000 FC (FH NOT RELEVANT),A,,2019-11-29,80716647,30
SENT,81782270,81782270/003,RDAF,B,,B,,,81782270,0
SENT,81767333,81767333/019,RDAF,A,N/A,B,,2026-04-17,81767333,0
SENT,81604099,81604099/005,RDAF,C,"12,400 FC / 24,800 FH (whichever occurs first)",C,Interim to Definitive,2026-02-12,81604099,-1
SENT,81353697,81353697/005,RDAF,B,,A,,2024-07-15,81353697,0
SENT,80665307,80665307/003,RDAF,A,,A,,2019-08-14,80665307,0
SENT,81776191,81776191/003,RDAF,C,600 FC (FH not relevant),A,,2026-04-10,81776191,15
SENT,80873713,80873713/061,RDAF,B,,A,,2024-02-22,80873713,0
SENT,81783577,81783577/009,RDAF,A,N/A,A,,2026-05-06,81783577,0
SENT,81682241,81682241/128,RDAF,A,,A,,2026-05-01,81682241,0
SCOE,81769712,81769712/003,RDAF,,,A,,,81769712,0
SENT,81226658,81226658/048,RDAF,C,See below,B,,2026-05-04,81226658,-1
SENT,81487330,81487330/003,RDAF,B,,B,Interim to Definitive,2025-03-24,81487330,0
SCOE,81784736,81784736/004,RDAF,,,A,,,81784736,0
SENT,81787167,81787167/004,RDAF,C,200FC (FH NOT RELEVANT),A,,2026-04-28,81787167,-1
SCOE,81780594,81780594/004,RDAF,,,A,,,81780594,0
SENT,81761447,81761447/092,RDAF,A,N/A,A,,2026-04-08,81761447,0
SCOE,81779297,81779297/003,RDAF,,,A,,,81779297,0
SCOE,81791738,81791738/003,RDAF,,,A,,,81791738,0
SCOE,80958354,80958354/080,RDAF,,,A,,,80958354,0
SCOE,70562622,70562622/020,RDAF,,,A,,,70562622,0
SENT,81305484,81305484/053,RDAF,C,See below,A,,2024-01-01,81305484,-1
SENT,81761865,81761865/004,RDAF,Interim,6 MONTHS,A,,2026-05-07,81761865,0
SCOE,81790793,81790793/003,RDAF,,,A,,,81790793,0
SCOE,81783495,81783495/003,RDAF,,,A,,,81783495,0
SENT,81354525,81354525/246,RDAF,B,,C,Interim to Definitive,2025-08-29,81354525,0
SENT,81568530,81568530/002,RDAF,C,2500 FC (FH NOT RELEVANT),C,,2025-05-02,81568530,68
SENT,81704671,81704671/003,RDAF,C,200FC (FH not relevant),A,,2025-12-06,81704671,-1
SENT,81717431,81717431/003,RDAF,B,,A,,2026-01-26,81717431,0
SENT,81782373,81782373/002,RDAF,A,,A,,2026-04-29,81782373,0
SENT,81718470,81718470/002,RDAF,C,350 FC (FH not relevant),A,,2026-01-05,81718470,119
SENT,81777518,81777518/066,RDAF,B,N/A,A,,2026-05-06,81777518,0
SCOE,81779448,81779448/003,RDAF,,,A,,,81779448,0
SENT,81539335,81539335/032,RDAF,A,N/A,A,,2026-04-14,81539335,0
SCOE,81790813,81790813/003,RDAF,,,A,,,81790813,0
SENT,81481829,81481829/004,RDAF,B,,A,,2024-11-04,81481829,0
SENT,80016278,80016278/003,RDAF,C,10 Years from 19th January 2015,B,,2017-04-06,80016278,90
SCOE,80693835,80693835/203,RDAF,Interim,6 Months,B,Interim to Definitive,,80693835,-1
SCOE,81778822,81778822/003,RDAF,,,A,,,81778822,0
SENT,80685840,80685840/101,RDAF,B,See below,A,,2021-08-17,80685840,-1
SCOE,81791242,81791242/003,RDAF,,,A,,,81791242,0
SENT,81756333,81756333/003,RDAF,C,See below,A,,2026-03-06,81756333,-1
SENT,81780581,81780581/004,RDAF,B,,A,,2026-04-21,81780581,0
SENT,80312522,80312522/005,RDAF,A,,A,,2017-06-06,80312522,0
SENT,81287660,81287660/075,RDAF,B,N/A,A,,2026-05-05,81287660,0
SENT,81785111,81785111/003,RDAF,A,,A,,2026-05-04,81785111,0
SENT,70521845,70521845/022,RDAF,A,,A,,2024-11-25,70521845,0
SENT,80803244,80803244/049,RDAF,A,,A,,2025-05-28,80803244,0
SCOE,81784256,81784256/003,RDAF,,,A,,,81784256,0
SCOE,81774211,81774211/004,RDAF,,,A,,,81774211,0
SCOE,81779331,81779331/003,RDAF,,,A,,,81779331,0
SCOE,81776546,81776546/003,RDAF,Interim,6 Months,B,Interim to Definitive,,81776546,-1
SENT,80161664,80161664/080,RDAF,C,See below,A,,2023-09-20,80161664,-1
SENT,81645259,81645259/026,RDAF,C,1200FC (FH not relevant),A,,2025-09-04,81645259,98
SENT,81606551,81606551/003,RDAF,B,,C,Interim to Definitive,2026-05-05,81606551,0
SENT,81688390,81688390/052,RDAF,A,N/A,A,,2026-02-16,81688390,0
SENT,70589486,70589486/058,RDAF,B,,A,,2016-03-17,70589486,0
SENT,81533127,81533127/011,RDAF,C,"200FC (FH not relevant) or 3 months, whichever",A,,2025-02-06,81533127,500
SENT,81518666,81518666/042,RDAF,C,600FC (FH not relevant),A,,2025-05-02,81518666,117
SENT,81649574,81649574/004,RDAF,C,200 FC (FH Not Relevant),A,,2025-08-31,81649574,187
SENT,81235504,81235504/003,RDAF,A,,B,,2023-06-19,81235504,0
SENT,81752783,81752783/004,RDAF,C,See below,A,,2026-03-01,81752783,-1
SCOE,81780863,81780863/003,RDAF,,,A,,,81780863,0
SCOE,70551067,70551067/021,RDAF,,,A,,,70551067,0
SENT,81775593,81775593/002,RDAF,A,,A,,,81775593,0
SENT,81646913,81646913/003,RDAF,C,See below,B,,2025-12-18,81646913,-1
SENT,80700139,80700139/009,RDAF,B,,A,,2019-11-08,80700139,0
SENT,81785388,81785388/003,RDAF,C,200 FC (FH not relevant),A,,2026-04-24,81785388,-1
SENT,81747777,81747777/005,RDAF,Interim,6 Months,A,,2026-03-27,81747777,22
SCOE,81783476,81783476/003,RDAF,,,A,,,81783476,0
SCOE,81773331,81773331/003,RDAF,,,A,,,81773331,0
SENT,81752577,81752577/003,RDAF,A,N/A,A,,2026-04-08,81752577,0
SENT,81670607,81670607/004,RDAF,C,5000FC/7500FH (whichever occurs first),A,,2025-10-15,81670607,21
SENT,80871569,80871569/002,RDAF,A,,A,,,80871569,0
SENT,80654723,80654723/003,RDAF,B,,A,,2019-07-22,80654723,0
SENT,81271176,81271176/030,RDAF,B,,A,,2023-09-28,81271176,0
SENT,81001598,81001598/051,RDAF,Interim,6 Months,A,,2026-01-06,81001598,65
SENT,81635172,81635172/042,RDAF,C,800 FC (FH not relevant),A,,2025-08-19,81635172,103
SENT,80420703,80420703/004,RDAF,B,,A,,2018-03-20,80420703,0
SCOE,81313768,81313768/086,RDAF,,,A,,,81313768,0
SCOE,70247651,70247651/804,RDAF,,,A,,,70247651,0
SCOE,81789697,81789697/003,RDAF,,,A,,,81789697,0
SENT,70552906,70552906/056,RDAF,B,See below,A,,2025-02-20,70552906,-1
SENT,81744706,81744706/003,RDAF,A,,A,,2026-03-30,81744706,0
SCOE,70416162,70416162/801,RDAF,,,A,,,70416162,0
SCOE,81776157,81776157/003,RDAF,,,A,,,81776157,0
SENT,81650561,81650561/033,RDAF,A,,A,,2026-05-05,81650561,0
SENT,81774911,81774911/003,RDAF,C,3 FC (FH not relevant),B,,2026-04-12,81774911,166
SENT,81756255,81756255/065,RDAF,A,,A,,2026-05-01,81756255,0
SCOE,81792262,81792262/004,RDAF,,,A,,,81792262,0
SENT,81789137,81789137/007,RDAF,A,N/A,A,,2026-05-04,81789137,0
SENT,81786857,81786857/004,RDAF,A,,A,,2026-05-04,81786857,0
SCOE,81787015,81787015/004,RDAF,,,A,,,81787015,0
SENT,81779774,81779774/003,RDAF,A,N/A,A,,2026-05-06,81779774,0
SENT,80407795,80407795/003,RDAF,B,,A,,2018-02-09,80407795,0
SENT,81324754,81324754/002,RDAF,C,5FC(FH not relevant),A,,2023-12-13,81324754,27020
SENT,81315938,81315938/063,RDAF,A,,A,,2026-05-05,81315938,0
SENT,81173750,81173750/003,RDAF,C,,B,Interim to Definitive,2023-02-11,81173750,0
SENT,81114114,81114114/003,RDAF,B,See below,B,Interim to Definitive,2023-04-17,81114114,-1
SCOE,80693529,80693529/028,RDAF,,,A,,,80693529,0
SENT,81773678,81773678/003,RDAF,A,,A,,2026-04-30,81773678,0
SENT,81467772,81467772/023,RDAF,A,,A,,2024-10-14,81467772,0
SENT,81191911,81191911/003,RDAF,C,See below,C,,2026-05-05,81191911,-1
SCOE,81678189,81678189/003,RDAF,,,A,,,81678189,0
SENT,81697127,81697127/026,RDAF,Interim,6 months,A,,2025-12-13,81697127,78
SENT,81571901,81571901/007,RDAF,C,300 FC (FH not relevant),B,,2025-04-25,81571901,438
SENT,81731211,81731211/005,RDAF,A,N/A,A,,2026-01-28,81731211,0
SCOE,81722453,81722453/002,RDAF,Interim,6 Months,B,Interim to Definitive,,81722453,-1
SCOE,81784449,81784449/003,RDAF,,,A,,,81784449,0
SENT,81686457,81686457/003,RDAF,C,200 FC (FH not relevant),A,,2025-11-11,81686457,106
SENT,81779288,81779288/003,RDAF,A,,A,,2026-04-30,81779288,0
SENT,81536036,81536036/003,RDAF,C,See below,B,,2025-12-25,81536036,-1
SCOE,81767386,81767386/003,RDAF,,,A,,,81767386,0
SCOE,81775415,81775415/003,RDAF,,,A,,,81775415,0
SENT,81667105,81667105/066,RDAF,A,N/A,A,,2025-12-09,81667105,0
SCOE,81790503,81790503/003,RDAF,,,A,,,81790503,0
SENT,81782546,81782546/003,RDAF,A,,A,,2026-05-01,81782546,0
SCOE,81722728,81722728/004,RDAF,,,A,,,81722728,0
SCOE,81792690,81792690/003,RDAF,,,A,,,81792690,0
SCOE,81791052,81791052/003,RDAF,,,A,,,81791052,0
SCOE,70532262,70532262/014,RDAF,,,A,,,70532262,0
SENT,81586909,81586909/009,RDAF,A,N/A,A,,2025-05-24,81586909,0
SCOE,81756199,81756199/030,RDAF,,,A,,,81756199,0
SCOE,70502263,70502263/901,RDAF,B,,A,,2026-04-29,70502263,0
SCOE,81767354,81767354/004,RDAF,Interim,6 MONTHS,B,Interim to Definitive,,81767354,-1
SCOE,81610445,81610445/003,RDAF,,,A,,,81610445,0
SENT,81399672,81399672/006,RDAF,C,1000FC (FH not relevant),A,,2024-07-22,81399672,90
SCOE,81788511,81788511/004,RDAF,,,A,,,81788511,0
SENT,81696910,81696910/004,RDAF,Interim,6 months,B,,2025-12-08,81696910,81
SENT,81698342,81698342/006,RDAF,B,,B,Interim to Definitive,2026-03-17,81698342,0
SENT,81784520,81784520/046,RDAF,A,,A,,2026-05-02,81784520,0
SENT,81380130,81380130/006,RDAF,C,2 000FC/FH not relevant,B,,2024-06-13,81380130,57
SCOE,70580449,70580449/025,RDAF,,,A,,,70580449,0
SENT,80158564,80158564/003,RDAF,B,,B,,2016-10-21,80158564,0
SCOE,70111788,70111788/805,RDAF,,,A,,,70111788,0
SENT,81771333,81771333/004,RDAF,C,12900 FC (FH not relevant),A,,2026-04-05,81771333,-1
SENT,81748096,81748096/116,RDAF,Interim,1 year,A,,2026-03-11,81748096,15
SCOE,70506669,70506669/801,RDAF,,,A,,,70506669,0
SCOE,70570926,70570926/027,RDAF,,,A,,,70570926,0
SENT,81735220,81735220/003,RDAF,B,See below,A,,2026-03-02,81735220,-1
SENT,81026876,81026876/003,RDAF,C,See below,C,,2026-01-06,81026876,-1
SENT,80086061,80086061/004,RDAF,B,,A,,2015-11-16,80086061,0
SCOE,81789492,81789492/005,RDAF,,,A,,,81789492,0
SENT,81774914,81774914/003,RDAF,B,,A,,2026-04-29,81774914,0
SENT,81375968,81375968/003,RDAF,C,See below,B,,2025-10-07,81375968,-1
SENT,80728705,80728705/002,RDAF,B,,B,,2020-03-02,80728705,0
SCOE,81776061,81776061/003,RDAF,,,A,,,81776061,0
SCOE,81780846,81780846/003,RDAF,,,A,,,81780846,0
SENT,81784520,81784520/004,RDAF,A,N/A,A,,2026-05-05,81784520,0
SCOE,81739574,81739574/004,RDAF,,,A,,,81739574,0
SCOE,70512179,70512179/010,RDAF,,,A,,,70512179,0
