DossierID,RDAF,Instructions
81316655,RDAF Delivered,Instruction Not Delivered
81384442,RDAF Delivered,Instruction Delivered
81328349,RDAF Delivered,Instruction Not Delivered
81405358,RDAF Delivered,Instruction Delivered
81147052,RDAF Delivered,Instruction Not Delivered
81329129,RDAF Delivered,Instruction Delivered
80019529,RDAF Delivered,Instruction Not Delivered
81337874,RDAF Delivered,Instruction Delivered
81396830,RDAF Delivered,Instruction Not Delivered
81404708,RDAF Delivered,Instruction Not Delivered
81182458,RDAF Delivered,Instruction Delivered
81414460,RDAF Delivered,Instruction Not Delivered
81401360,RDAF Delivered,Instruction Not Delivered
81309280,RDAF Delivered,Instruction Not Delivered
81415705,RDAF Delivered,Instruction Not Delivered
81408934,RDAF Delivered,Instruction Not Delivered
81237476,RDAF Delivered,Instruction Not Delivered
81390765,RDAF Delivered,Instruction Delivered
81361644,RDAF Delivered,Instruction Not Delivered
81341887,RDAF Delivered,Instruction Not Delivered
81399933,RDAF Delivered,Instruction Delivered
80005772,RDAF Delivered,Instruction Not Delivered
81294598,RDAF Delivered,Instruction Not Delivered
81358494,RDAF Delivered,Instruction Not Delivered
81411587,RDAF Delivered,Instruction Not Delivered
81297535,RDAF Delivered,Instruction Not Delivered
80160231,RDAF Delivered,Instruction Not Delivered
81396266,RDAF Delivered,Instruction Delivered
81313079,RDAF Delivered,Instruction Not Delivered
81266813,RDAF Delivered,Instruction Not Delivered
81390412,RDAF Delivered,Instruction Delivered
81251493,RDAF Delivered,Instruction Delivered
81416669,RDAF Delivered,Instruction Not Delivered
81398771,RDAF Delivered,Instruction Not Delivered
80706612,RDAF Delivered,Instruction Delivered
81416072,RDAF Delivered,Instruction Not Delivered
81388071,RDAF Delivered,Instruction Delivered
80687262,RDAF Delivered,Instruction Not Delivered
80140160,RDAF Delivered,Instruction Not Delivered
81416307,RDAF Delivered,Instruction Not Delivered
81401269,RDAF Delivered,Instruction Not Delivered
81389222,RDAF Delivered,Instruction Not Delivered
81407668,RDAF Delivered,Instruction Not Delivered
70281144,RDAF Delivered,Instruction Not Delivered
81182935,RDAF Delivered,Instruction Not Delivered
80313782,RDAF Delivered,Instruction Delivered
80035823,RDAF Delivered,Instruction Not Delivered
81378268,RDAF Delivered,Instruction Delivered
81407233,RDAF Delivered,Instruction Not Delivered
81360379,RDAF Delivered,Instruction Delivered
81360236,RDAF Delivered,Instruction Not Delivered
81241178,RDAF Not Delivered,Instruction Not Delivered
81384039,RDAF Delivered,Instruction Not Delivered
81370035,RDAF Delivered,Instruction Delivered
81336253,RDAF Delivered,Instruction Delivered
81207205,RDAF Delivered,Instruction Delivered
81409078,RDAF Not Delivered,Instruction Not Delivered
81170454,RDAF Delivered,Instruction Not Delivered
81408131,RDAF Delivered,Instruction Not Delivered
81395513,RDAF Delivered,Instruction Not Delivered
81379127,RDAF Delivered,Instruction Not Delivered
81399503,RDAF Delivered,Instruction Delivered
81383105,RDAF Delivered,Instruction Delivered
80601950,RDAF Delivered,Instruction Delivered
81398871,RDAF Delivered,Instruction Not Delivered
81319281,RDAF Delivered,Instruction Not Delivered
81399516,RDAF Delivered,Instruction Not Delivered
81410972,RDAF Delivered,Instruction Not Delivered
81272283,RDAF Delivered,Instruction Delivered
81324235,RDAF Delivered,Instruction Not Delivered
81393554,RDAF Not Delivered,Instruction Not Delivered
81359156,RDAF Delivered,Instruction Delivered
81171627,RDAF Delivered,Instruction Delivered
81350766,RDAF Delivered,Instruction Delivered
81405450,RDAF Delivered,Instruction Not Delivered
81392837,RDAF Delivered,Instruction Not Delivered
81309274,RDAF Delivered,Instruction Delivered
81389983,RDAF Delivered,Instruction Not Delivered
70523409,RDAF Delivered,Instruction Not Delivered
81410675,RDAF Delivered,Instruction Not Delivered
81100098,RDAF Delivered,Instruction Delivered
81296336,RDAF Delivered,Instruction Not Delivered
81386505,RDAF Delivered,Instruction Delivered
81415120,RDAF Delivered,Instruction Not Delivered
81334462,RDAF Delivered,Instruction Delivered
81407965,RDAF Delivered,Instruction Not Delivered
81407183,RDAF Delivered,Instruction Not Delivered
81387710,RDAF Delivered,Instruction Delivered
81409282,RDAF Not Delivered,Instruction Not Delivered
81329866,RDAF Delivered,Instruction Delivered
81341952,RDAF Delivered,Instruction Delivered
81341783,RDAF Delivered,Instruction Delivered
81399739,RDAF Delivered,Instruction Delivered
81387370,RDAF Delivered,Instruction Delivered
81276825,RDAF Delivered,Instruction Not Delivered
81398214,RDAF Delivered,Instruction Not Delivered
81274960,RDAF Delivered,Instruction Not Delivered
81379649,RDAF Delivered,Instruction Not Delivered
81402989,RDAF Delivered,Instruction Delivered
81316597,RDAF Delivered,Instruction Not Delivered
81382212,RDAF Delivered,Instruction Delivered
81380213,RDAF Delivered,Instruction Not Delivered
81381506,RDAF Delivered,Instruction Delivered
81112598,RDAF Delivered,Instruction Not Delivered
81359769,RDAF Delivered,Instruction Delivered
81411218,RDAF Delivered,Instruction Delivered
81364144,RDAF Delivered,Instruction Not Delivered
81328889,RDAF Delivered,Instruction Delivered
81378150,RDAF Delivered,Instruction Not Delivered
81327155,RDAF Delivered,Instruction Not Delivered
81368513,RDAF Delivered,Instruction Not Delivered
81350158,RDAF Delivered,Instruction Not Delivered
81416150,RDAF Delivered,Instruction Not Delivered
81399222,RDAF Delivered,Instruction Not Delivered
81380950,RDAF Delivered,Instruction Delivered
81364823,RDAF Delivered,Instruction Delivered
80766826,RDAF Not Delivered,Instruction Not Delivered
81365981,RDAF Delivered,Instruction Delivered
81400281,RDAF Delivered,Instruction Delivered
81123544,RDAF Delivered,Instruction Not Delivered
81371774,RDAF Delivered,Instruction Not Delivered
81298767,RDAF Delivered,Instruction Delivered
81409317,RDAF Delivered,Instruction Not Delivered
81398255,RDAF Delivered,Instruction Not Delivered
80787512,RDAF Delivered,Instruction Delivered
81160307,RDAF Delivered,Instruction Delivered
70596172,RDAF Delivered,Instruction Not Delivered
81335831,RDAF Delivered,Instruction Delivered
81377538,RDAF Delivered,Instruction Not Delivered
81403543,RDAF Delivered,Instruction Delivered
81406796,RDAF Delivered,Instruction Not Delivered
81375238,RDAF Delivered,Instruction Delivered
81309188,RDAF Delivered,Instruction Delivered
70528713,RDAF Not Delivered,Instruction Not Delivered
81132568,RDAF Delivered,Instruction Not Delivered
81402475,RDAF Delivered,Instruction Not Delivered
81370433,RDAF Delivered,Instruction Delivered
81336166,RDAF Delivered,Instruction Not Delivered
81347326,RDAF Delivered,Instruction Not Delivered
81410853,RDAF Delivered,Instruction Delivered
81318905,RDAF Delivered,Instruction Delivered
81410329,RDAF Delivered,Instruction Not Delivered
81409318,RDAF Delivered,Instruction Not Delivered
81158942,RDAF Delivered,Instruction Delivered
81372390,RDAF Delivered,Instruction Delivered
81246656,RDAF Delivered,Instruction Delivered
81395941,RDAF Delivered,Instruction Not Delivered
81269012,RDAF Delivered,Instruction Not Delivered
81226308,RDAF Delivered,Instruction Delivered
81405701,RDAF Delivered,Instruction Not Delivered
81283718,RDAF Delivered,Instruction Delivered
81205654,RDAF Delivered,Instruction Not Delivered
80789091,RDAF Not Delivered,Instruction Not Delivered
81411909,RDAF Delivered,Instruction Not Delivered
81046045,RDAF Delivered,Instruction Not Delivered
81365062,RDAF Delivered,Instruction Not Delivered
81409147,RDAF Delivered,Instruction Not Delivered
70588277,RDAF Delivered,Instruction Not Delivered
81349706,RDAF Delivered,Instruction Delivered
81405152,RDAF Delivered,Instruction Not Delivered
81375950,RDAF Delivered,Instruction Not Delivered
81356675,RDAF Delivered,Instruction Delivered
81169916,RDAF Delivered,Instruction Delivered
81399898,RDAF Delivered,Instruction Delivered
81152800,RDAF Delivered,Instruction Delivered
81375147,RDAF Delivered,Instruction Not Delivered
81373497,RDAF Delivered,Instruction Not Delivered
81170554,RDAF Delivered,Instruction Not Delivered
81411956,RDAF Delivered,Instruction Not Delivered
70564467,RDAF Delivered,Instruction Not Delivered
81354244,RDAF Delivered,Instruction Not Delivered
70543255,RDAF Delivered,Instruction Delivered
81414332,RDAF Delivered,Instruction Not Delivered
70581808,RDAF Delivered,Instruction Not Delivered
80262177,RDAF Delivered,Instruction Delivered
81253559,RDAF Not Delivered,Instruction Not Delivered
81405072,RDAF Delivered,Instruction Not Delivered
81410559,RDAF Not Delivered,Instruction Not Delivered
81406831,RDAF Delivered,Instruction Not Delivered
80972034,RDAF Delivered,Instruction Not Delivered
81068846,RDAF Not Delivered,Instruction Not Delivered
81416015,RDAF Delivered,Instruction Not Delivered
81328827,RDAF Delivered,Instruction Not Delivered
81375959,RDAF Delivered,Instruction Delivered
81327662,RDAF Delivered,Instruction Not Delivered
81170511,RDAF Delivered,Instruction Not Delivered
81409231,RDAF Not Delivered,Instruction Not Delivered
81412505,RDAF Delivered,Instruction Not Delivered
81411549,RDAF Not Delivered,Instruction Not Delivered
81393579,RDAF Delivered,Instruction Not Delivered
81338479,RDAF Delivered,Instruction Not Delivered
81290976,RDAF Delivered,Instruction Delivered
81298951,RDAF Delivered,Instruction Not Delivered
81373872,RDAF Delivered,Instruction Delivered
81170552,RDAF Delivered,Instruction Not Delivered
81369452,RDAF Delivered,Instruction Delivered
81375938,RDAF Not Delivered,Instruction Not Delivered
81383008,RDAF Delivered,Instruction Not Delivered
80301365,RDAF Delivered,Instruction Delivered
80769103,RDAF Delivered,Instruction Delivered
81411963,RDAF Delivered,Instruction Delivered
81414946,RDAF Delivered,Instruction Not Delivered
81222772,RDAF Delivered,Instruction Delivered
80424797,RDAF Delivered,Instruction Not Delivered
81304040,RDAF Delivered,Instruction Not Delivered
81379889,RDAF Delivered,Instruction Not Delivered
81415662,RDAF Delivered,Instruction Not Delivered
81347859,RDAF Delivered,Instruction Not Delivered
81233510,RDAF Not Delivered,Instruction Not Delivered
81335523,RDAF Delivered,Instruction Not Delivered
81357820,RDAF Delivered,Instruction Not Delivered
81374924,RDAF Delivered,Instruction Delivered
81338512,RDAF Delivered,Instruction Delivered
81372382,RDAF Delivered,Instruction Not Delivered
81411310,RDAF Delivered,Instruction Not Delivered
81398281,RDAF Delivered,Instruction Not Delivered
81412240,RDAF Delivered,Instruction Not Delivered
81303768,RDAF Delivered,Instruction Delivered
81409720,RDAF Delivered,Instruction Delivered
70564584,RDAF Delivered,Instruction Not Delivered
81147616,RDAF Delivered,Instruction Delivered
81217959,RDAF Delivered,Instruction Not Delivered
80832992,RDAF Delivered,Instruction Delivered
81350979,RDAF Delivered,Instruction Not Delivered
81386582,RDAF Delivered,Instruction Not Delivered
81333258,RDAF Not Delivered,Instruction Not Delivered
80397980,RDAF Not Delivered,Instruction Not Delivered
81392843,RDAF Delivered,Instruction Delivered
81358356,RDAF Delivered,Instruction Not Delivered
81365342,RDAF Delivered,Instruction Delivered
81343545,RDAF Delivered,Instruction Not Delivered
80378267,RDAF Delivered,Instruction Delivered
81025941,RDAF Delivered,Instruction Delivered
81392399,RDAF Delivered,Instruction Not Delivered
81368680,RDAF Delivered,Instruction Not Delivered
81328022,RDAF Delivered,Instruction Delivered
81342601,RDAF Delivered,Instruction Not Delivered
81409764,RDAF Delivered,Instruction Not Delivered
81408004,RDAF Delivered,Instruction Not Delivered
81396929,RDAF Delivered,Instruction Not Delivered
80498651,RDAF Delivered,Instruction Not Delivered
81318510,RDAF Delivered,Instruction Delivered
81327130,RDAF Delivered,Instruction Delivered
81412867,RDAF Delivered,Instruction Not Delivered
81370777,RDAF Delivered,Instruction Delivered
81408192,RDAF Delivered,Instruction Not Delivered
81407248,RDAF Delivered,Instruction Not Delivered
81404345,RDAF Delivered,Instruction Not Delivered
81158973,RDAF Delivered,Instruction Delivered
81362027,RDAF Delivered,Instruction Delivered
81105230,RDAF Delivered,Instruction Delivered
81390651,RDAF Not Delivered,Instruction Not Delivered
81395423,RDAF Delivered,Instruction Delivered
81401035,RDAF Delivered,Instruction Not Delivered
81402827,RDAF Delivered,Instruction Delivered
81412755,RDAF Delivered,Instruction Delivered
81402905,RDAF Delivered,Instruction Not Delivered
70587789,RDAF Delivered,Instruction Delivered
81382482,RDAF Delivered,Instruction Not Delivered
81393119,RDAF Delivered,Instruction Not Delivered
81170099,RDAF Delivered,Instruction Delivered
81158528,RDAF Delivered,Instruction Delivered
81386707,RDAF Delivered,Instruction Not Delivered
81385410,RDAF Delivered,Instruction Not Delivered
81410913,RDAF Not Delivered,Instruction Not Delivered
81302049,RDAF Delivered,Instruction Not Delivered
81414758,RDAF Delivered,Instruction Not Delivered
81347493,RDAF Delivered,Instruction Not Delivered
81310810,RDAF Delivered,Instruction Not Delivered
81160554,RDAF Delivered,Instruction Not Delivered
81348831,RDAF Delivered,Instruction Not Delivered
81169855,RDAF Delivered,Instruction Not Delivered
81394361,RDAF Delivered,Instruction Not Delivered
81331439,RDAF Delivered,Instruction Delivered
81411290,RDAF Not Delivered,Instruction Not Delivered
81188816,RDAF Delivered,Instruction Not Delivered
81410795,RDAF Delivered,Instruction Delivered
81413209,RDAF Delivered,Instruction Not Delivered
81326866,RDAF Delivered,Instruction Delivered
81308109,RDAF Not Delivered,Instruction Not Delivered
81414201,RDAF Delivered,Instruction Not Delivered
81399567,RDAF Delivered,Instruction Not Delivered
81384076,RDAF Delivered,Instruction Not Delivered
81382296,RDAF Delivered,Instruction Not Delivered
81416351,RDAF Delivered,Instruction Not Delivered
81392633,RDAF Delivered,Instruction Delivered
81326844,RDAF Delivered,Instruction Delivered
81394713,RDAF Delivered,Instruction Delivered
81415517,RDAF Delivered,Instruction Not Delivered
81403599,RDAF Not Delivered,Instruction Not Delivered
80948843,RDAF Delivered,Instruction Delivered
81246579,RDAF Delivered,Instruction Not Delivered
81292866,RDAF Delivered,Instruction Delivered
81407470,RDAF Delivered,Instruction Not Delivered
81411529,RDAF Delivered,Instruction Not Delivered
81401062,RDAF Delivered,Instruction Not Delivered
81411417,RDAF Delivered,Instruction Not Delivered
80163556,RDAF Delivered,Instruction Not Delivered
81415760,RDAF Delivered,Instruction Not Delivered
81368477,RDAF Delivered,Instruction Not Delivered
81402546,RDAF Delivered,Instruction Delivered
81401586,RDAF Delivered,Instruction Not Delivered
81404674,RDAF Not Delivered,Instruction Not Delivered
81298673,RDAF Delivered,Instruction Not Delivered
81312713,RDAF Delivered,Instruction Not Delivered
81338241,RDAF Delivered,Instruction Delivered
81406854,RDAF Not Delivered,Instruction Not Delivered
81390618,RDAF Delivered,Instruction Delivered
